-0.000500065688, 0.964824
-0.0004999656880000001, 0.9849245
-0.000499865688, 0.964824
-0.0004997656880000001, 0.9849245
-0.000499665688, 0.9849245
-0.0004995656880000001, 0.964824
-0.000499465688, 0.9849245
-0.0004993656880000001, 0.9849245
-0.000499265688, 0.964824
-0.000499165688, 0.9849245
-0.000499065688, 0.9849245
-0.000498965688, 0.9849245
-0.000498865688, 0.9849245
-0.000498765688, 0.9849245
-0.000498665688, 0.9849245
-0.000498565688, 0.9849245
-0.000498465688, 0.9849245
-0.000498365688, 1.005025
-0.000498265688, 0.9849245
-0.000498165688, 1.005025
-0.000498065688, 0.9849245
-0.000497965688, 1.005025
-0.000497865688, 0.9849245
-0.000497765688, 1.005025
-0.0004976656880000001, 0.9849245
-0.000497565688, 1.005025
-0.0004974656880000001, 0.9849245
-0.000497365688, 1.005025
-0.0004972656880000001, 1.005025
-0.000497165688, 1.005025
-0.0004970656880000001, 0.9849245
-0.000496965688, 1.005025
-0.000496865688, 1.005025
-0.000496765688, 0.9849245
-0.000496665688, 1.005025
-0.000496565688, 1.005025
-0.000496465688, 0.9849245
-0.000496365688, 1.005025
-0.000496265688, 0.9849245
-0.000496165688, 0.9849245
-0.000496065688, 1.005025
-0.000495965688, 1.005025
-0.000495865688, 1.005025
-0.000495765688, 1.005025
-0.000495665688, 0.9849245
-0.0004955656880000001, 1.005025
-0.000495465688, 1.005025
-0.0004953656880000001, 1.0251255
-0.000495265688, 1.0251255
-0.0004951656880000001, 1.005025
-0.000495065688, 1.005025
-0.0004949656880000001, 1.0251255
-0.000494865688, 1.0251255
-0.000494765688, 1.005025
-0.000494665688, 1.005025
-0.000494565688, 1.0251255
-0.000494465688, 1.005025
-0.000494365688, 1.0251255
-0.000494265688, 1.005025
-0.000494165688, 1.0251255
-0.000494065688, 1.005025
-0.000493965688, 1.0251255
-0.000493865688, 1.045226
-0.000493765688, 1.0251255
-0.000493665688, 1.0251255
-0.000493565688, 1.0251255
-0.000493465688, 1.0251255
-0.000493365688, 1.0251255
-0.0004932656880000001, 1.005025
-0.000493165688, 1.0251255
-0.0004930656880000001, 1.005025
-0.000492965688, 1.0251255
-0.0004928656880000001, 1.0251255
-0.000492765688, 1.045226
-0.0004926656880000001, 1.0251255
-0.000492565688, 1.0251255
-0.000492465688, 1.0251255
-0.000492365688, 1.0251255
-0.000492265688, 1.045226
-0.000492165688, 1.0251255
-0.000492065688, 1.0251255
-0.000491965688, 1.045226
-0.000491865688, 1.045226
-0.000491765688, 1.045226
-0.000491665688, 1.005025
-0.000491565688, 1.0251255
